country,year,ratio_employment_to_population,age_group_simp,level_education_standardised
KEN,2019,59.591,Total,EDU_AGGREGATE_TOTAL
KEN,2019,58.011,Total,LESS_THAN_BASIC
KEN,2019,60.334,Total,BASIC
KEN,2019,57.885,Total,INTERMEDATE
KEN,2019,70.511,Total,ADVANCED
KEN,2019,50.868,Total,EDU_AGGREGATE_X
KEN,2019,30.248,15_24,EDU_AGGREGATE_TOTAL
KEN,2019,30.216,15_24,LESS_THAN_BASIC
KEN,2019,29.155,15_24,BASIC
KEN,2019,32.577,15_24,INTERMEDATE
KEN,2019,38.593,15_24,ADVANCED
KEN,2019,52.443,15_24,EDU_AGGREGATE_X
KEN,2019,68.699,25_34,EDU_AGGREGATE_TOTAL
KEN,2019,58.42,25_34,LESS_THAN_BASIC
KEN,2019,72.548,25_34,BASIC
KEN,2019,66.884,25_34,INTERMEDATE
KEN,2019,65.818,25_34,ADVANCED
KEN,2019,49.818,25_34,EDU_AGGREGATE_X
KEN,2019,78.569,35_44,EDU_AGGREGATE_TOTAL
KEN,2019,62.802,35_44,LESS_THAN_BASIC
KEN,2019,82.41,35_44,BASIC
KEN,2019,81.465,35_44,INTERMEDATE
KEN,2019,96.488,35_44,ADVANCED
KEN,2019,39.938,35_44,EDU_AGGREGATE_X
KEN,2019,82.127,45_54,EDU_AGGREGATE_TOTAL
KEN,2019,69.88,45_54,LESS_THAN_BASIC
KEN,2019,86.582,45_54,BASIC
KEN,2019,87.152,45_54,INTERMEDATE
KEN,2019,84.923,45_54,ADVANCED
KEN,2019,65.173,45_54,EDU_AGGREGATE_X
KEN,2019,79.103,55_64,EDU_AGGREGATE_TOTAL
KEN,2019,74.133,55_64,LESS_THAN_BASIC
KEN,2019,83.27,55_64,BASIC
KEN,2019,84.609,55_64,INTERMEDATE
KEN,2019,80.819,55_64,ADVANCED
KEN,2019,88.094,55_64,EDU_AGGREGATE_X
KEN,2019,54.09,65+,EDU_AGGREGATE_TOTAL
KEN,2019,51.426,65+,LESS_THAN_BASIC
KEN,2019,70.229,65+,BASIC
KEN,2019,52.881,65+,INTERMEDATE
KEN,2019,,65+,ADVANCED
KEN,2019,35.693,65+,EDU_AGGREGATE_X
KEN,2016,69.36,Total,EDU_AGGREGATE_TOTAL
KEN,2016,65.615,Total,LESS_THAN_BASIC
KEN,2016,76.216,Total,BASIC
KEN,2016,63.272,Total,INTERMEDATE
KEN,2016,61.453,Total,ADVANCED
KEN,2016,63.016,Total,EDU_AGGREGATE_X
KEN,2016,40.209,15_24,EDU_AGGREGATE_TOTAL
KEN,2016,50.4,15_24,LESS_THAN_BASIC
KEN,2016,46.104,15_24,BASIC
KEN,2016,35.281,15_24,INTERMEDATE
KEN,2016,31.296,15_24,ADVANCED
KEN,2016,32.59,15_24,EDU_AGGREGATE_X
KEN,2016,80.744,25_34,EDU_AGGREGATE_TOTAL
KEN,2016,59.76,25_34,LESS_THAN_BASIC
KEN,2016,85.492,25_34,BASIC
KEN,2016,80.7,25_34,INTERMEDATE
KEN,2016,78.841,25_34,ADVANCED
KEN,2016,62.867,25_34,EDU_AGGREGATE_X
KEN,2016,90.79,35_44,EDU_AGGREGATE_TOTAL
KEN,2016,70.148,35_44,LESS_THAN_BASIC
KEN,2016,93.904,35_44,BASIC
KEN,2016,93.065,35_44,INTERMEDATE
KEN,2016,88.496,35_44,ADVANCED
KEN,2016,69.813,35_44,EDU_AGGREGATE_X
KEN,2016,92.212,45_54,EDU_AGGREGATE_TOTAL
KEN,2016,77.949,45_54,LESS_THAN_BASIC
KEN,2016,95.269,45_54,BASIC
KEN,2016,94.468,45_54,INTERMEDATE
KEN,2016,95.012,45_54,ADVANCED
KEN,2016,87.343,45_54,EDU_AGGREGATE_X
KEN,2016,86.828,55_64,EDU_AGGREGATE_TOTAL
KEN,2016,80.109,55_64,LESS_THAN_BASIC
KEN,2016,92.998,55_64,BASIC
KEN,2016,85.474,55_64,INTERMEDATE
KEN,2016,72.937,55_64,ADVANCED
KEN,2016,74.368,55_64,EDU_AGGREGATE_X
KEN,2016,64.13,65+,EDU_AGGREGATE_TOTAL
KEN,2016,58.245,65+,LESS_THAN_BASIC
KEN,2016,76.855,65+,BASIC
KEN,2016,63.074,65+,INTERMEDATE
KEN,2016,,65+,ADVANCED
KEN,2016,58.401,65+,EDU_AGGREGATE_X
KEN,2005,50.883,Total,EDU_AGGREGATE_TOTAL
KEN,2005,50.96,Total,LESS_THAN_BASIC
KEN,2005,48.072,Total,BASIC
KEN,2005,59.338,Total,INTERMEDATE
KEN,2005,57.373,Total,ADVANCED
KEN,2005,65.271,Total,EDU_AGGREGATE_X
KEN,2005,27.858,15_24,EDU_AGGREGATE_TOTAL
KEN,2005,27.912,15_24,LESS_THAN_BASIC
KEN,2005,26.241,15_24,BASIC
KEN,2005,35.703,15_24,INTERMEDATE
KEN,2005,39.458,15_24,ADVANCED
KEN,2005,40.144,15_24,EDU_AGGREGATE_X
KEN,2005,61.286,25_34,EDU_AGGREGATE_TOTAL
KEN,2005,46.964,25_34,LESS_THAN_BASIC
KEN,2005,65.464,25_34,BASIC
KEN,2005,63.228,25_34,INTERMEDATE
